resolution,rho_means,vx_means,vy_means
64,-0.18822272934916745,0.0,1.2928101970582666
64,-0.1911349224986839,0.0,1.3323233783597328
64,-0.1929511586781828,0.0,1.348679285163084
64,-0.1962643101245603,0.0,1.3737708427489448
64,-0.1983933571556019,0.0,1.4140991583981941
64,-0.2002985353447383,0.0,1.42445713135488
64,-0.20361143278898247,0.0,1.4545108696315328
64,-0.20515463038611298,0.0,1.486414129162707
64,-0.20759970798832714,0.0,1.5010258907592187
64,-0.2114359679534663,0.0,1.537007598210883
64,-0.21247656174711282,0.0,1.5634653741157278
64,-0.2151408206558354,0.0,1.584172468950235
64,-0.21513012262561854,0.0,1.6187970852319649
64,-0.21524184063934357,0.0,1.6155096268182922
64,-0.2152613477888662,0.0,1.6160458872420005
64,-0.21525807737745117,0.0,1.6159585689208826
64,-0.21525862492720996,0.0,1.615972823479384
64,-0.21525853294776615,0.0,1.615970490096545
64,-0.21525854845079173,0.0,1.6159708731555906
64,-0.21525854582895246,0.0,1.6159708100810297
64,-0.21525854627384788,0.0,1.6159708204996328
64,-0.21525854619810117,0.0,1.6159708187730581
64,-0.21525854621104037,0.0,1.6159708190601565
64,-0.21525854620882295,0.0,1.6159708190122508
64,-0.21525854620920412,0.0,1.6159708190202733
64,-0.21525854620913845,0.0,1.6159708190189255
64,-0.21525854620914983,0.0,1.6159708190191526
64,-0.2152585462091479,0.0,1.6159708190191133
64,-0.21525854620914817,0.0,1.6159708190191207
64,-0.21525854620914814,0.0,1.6159708190191195
64,-0.21525854620914814,0.0,1.6159708190191193
64,-0.21525854620914817,0.0,1.6159708190191202
64,-0.21525854620914808,0.0,1.6159708190191193
64,-0.21525854620914817,0.0,1.61597081901912
64,-0.2152585462091482,0.0,1.61597081901912
64,-0.21525854620914806,0.0,1.6159708190191187
64,-0.21525854620914817,0.0,1.6159708190191202
128,-0.009228515625,0.0,0.01077959302325581
128,-0.018416488415511693,0.0,0.03224340410919511
128,-0.027422593281176223,0.0,0.06387411247399931
128,-0.0360183428475786,0.0,0.1042678448360136
128,-0.043970461434449715,0.0,0.14998047902388967
128,-0.05040803584308129,0.0,0.1973988920120621
128,-0.055443138063584564,0.0,0.23573016966291263
128,-0.05873557825705586,0.0,0.26147956253168425
128,-0.058239466089046094,0.0,0.2601668110506828
128,-0.06074838199574055,0.0,0.2740363012658182
128,-0.06393165956411925,0.0,0.2946571375554035
128,-0.06420614321189588,0.0,0.29862851812042257
128,-0.06672240524281212,0.0,0.3169841994426439
128,-0.06897464927418313,0.0,0.32502978662224596
128,-0.07038821494473876,0.0,0.34516823759461984
128,-0.07236488763993587,0.0,0.35235481860948775
128,-0.07473631455333893,0.0,0.3621910329093749
128,-0.07676733354473395,0.0,0.38358709585355577
128,-0.07828810686000108,0.0,0.3905916655385189
128,-0.08062669701085474,0.0,0.40150472399794995
128,-0.08287269733299002,0.0,0.4198888767602406
128,-0.08394414930551247,0.0,0.4333949511299431
128,-0.08594681868857332,0.0,0.441997427799789
128,-0.08857954736577936,0.0,0.45861677385637767
128,-0.08974672169262904,0.0,0.47708007465373287
128,-0.09130776076887315,0.0,0.48443133850955333
128,-0.09405725341327632,0.0,0.4993379175343444
128,-0.09529699727490637,0.0,0.5201033404582193
128,-0.09695801611723408,0.0,0.5283387626929915
128,-0.09957896409928288,0.0,0.5416470048090992
128,-0.1014771662135872,0.0,0.5630024729884415
128,-0.10297614994256735,0.0,0.5749421102648208
128,-0.10524067530352943,0.0,0.5859079074378174
128,-0.10815461864535122,0.0,0.6074023746884897
128,-0.10929394539725663,0.0,0.6260193633913324
128,-0.11085755935146266,0.0,0.6339572354207006
128,-0.11324483549840376,0.0,0.6512240435278672
128,-0.11464607903731977,0.0,0.6741146164857105
128,-0.1162726677888676,0.0,0.6811113865173279
128,-0.11868209172804561,0.0,0.6968610036836663
128,-0.12033820775698942,0.0,0.7199887157384803
128,-0.12173432272442161,0.0,0.7296749515032905
128,-0.12424638057118441,0.0,0.7439523344261327
128,-0.12610203113993293,0.0,0.767275970205524
128,-0.12744984605712037,0.0,0.7812322817172129
128,-0.12989975157117026,0.0,0.7934287284601188
128,-0.1324834086317129,0.0,0.8167593952353421
128,-0.1337186580716364,0.0,0.8373570005241916
128,-0.1357103242013026,0.0,0.8473768273966871
128,-0.13834766482523353,0.0,0.8669511317196014
128,-0.1398782458079591,0.0,0.8929370561618828
128,-0.14144201470805687,0.0,0.9019689036194274
128,-0.14374400595832174,0.0,0.9172866427497951
128,-0.14565492041554384,0.0,0.9421331602906279
128,-0.1468760640112039,0.0,0.9563596881780071
128,-0.14898328299031835,0.0,0.9696075433968969
128,-0.1517278866015707,0.0,0.9935921659456743
128,-0.15280425913936202,0.0,1.0148969828032297
128,-0.15443900526830603,0.0,1.025653489464521
128,-0.15723368386857456,0.0,1.046587237173925
128,-0.15838453636699715,0.0,1.0734759539320555
128,-0.16003995042673774,0.0,1.082762269425538
128,-0.16274872774013588,0.0,1.1011004751096154
128,-0.16436329353823198,0.0,1.1286489508586364
128,-0.16589260357376703,0.0,1.1417622951421642
128,-0.16831785224972243,0.0,1.1573406339611405
128,-0.1708819171364815,0.0,1.1852343961958396
128,-0.17215085691910859,0.0,1.205822327253258
128,-0.17411500726511925,0.0,1.2172958373517486
128,-0.1767430047794936,0.0,1.2419188398492214
128,-0.1780318642863487,0.0,1.267563883995716
128,-0.17962332175508477,0.0,1.2768638046526601
128,-0.18203068322537036,0.0,1.2983764096269135
128,-0.1834924224282171,0.0,1.3271907775700762
128,-0.1850329727807064,0.0,1.337085115790988
128,-0.1873767878675782,0.0,1.356248236542969
128,-0.18927343463576538,0.0,1.384935061087072
128,-0.1906467432140272,0.0,1.3990878920485046
128,-0.19285119663082234,0.0,1.4158979334213342
128,-0.19546151619933458,0.0,1.4441061601568064
128,-0.19643054162867762,0.0,1.4663004949423317
128,-0.19844618046423945,0.0,1.4797041197612406
128,-0.2011277870425378,0.0,1.5045943556501111
128,-0.20237578864538125,0.0,1.5338490776431042
128,-0.20415810891848912,0.0,1.545375097725555
128,-0.20670185348329448,0.0,1.566614122791552
128,-0.20851463764247544,0.0,1.5981794406808785
128,-0.21006875778222742,0.0,1.6128901992617215
128,-0.21243083761567447,0.0,1.6303858619372078
128,-0.215192912787623,0.0,1.6617712466323944
128,-0.21636704751692679,0.0,1.6857805002734338
128,-0.21814362095656448,0.0,1.697952359107525
128,-0.220628771551463,0.0,1.7241454059610533
128,-0.22187624471009318,0.0,1.7538152622896797
128,-0.22351858491605428,0.0,1.7642457384785706
128,-0.22591892718882756,0.0,1.7875022977400132
128,-0.2275062083759563,0.0,1.819505674664671
128,-0.22901367942715978,0.0,1.8317169164441436
128,-0.23132897319219872,0.0,1.852353681254543
128,-0.23343849169050845,0.0,1.88404929794674
256,-0.009613037109375,0.0,0.0112724343385214
256,-0.019205752754860687,0.0,0.03376947195779767
256,-0.028707208668033182,0.0,0.0672307892405213
256,-0.03800245753967691,0.0,0.11095043490129736
256,-0.046975846119862136,0.0,0.16319709268901966
256,-0.05518676513218057,0.0,0.2221668645851528
256,-0.06270237296102936,0.0,0.2823985044623312
256,-0.06934491681332805,0.0,0.34223180681810705
256,-0.0739725694636313,0.0,0.39316175609244325
256,-0.07709157095745739,0.0,0.425143257973463
256,-0.07832029763659604,0.0,0.43406829814260145
256,-0.07887810665429985,0.0,0.4401980228654609
256,-0.081174206116421,0.0,0.4646081175187007
256,-0.08200478707633826,0.0,0.462084532809917
256,-0.08447301949597047,0.0,0.48474361809849004
256,-0.0854984311472812,0.0,0.49940895341446184
256,-0.08632242097079887,0.0,0.500295363126191
256,-0.08838761852631777,0.0,0.5147127760979808
256,-0.08961523268435387,0.0,0.5210020842545817
256,-0.09103799688079928,0.0,0.5428021333885913
256,-0.09201809706630003,0.0,0.5455003332630395
256,-0.09385281899267564,0.0,0.5545620492373657
256,-0.09567601837138995,0.0,0.569061319894198
256,-0.09669410183275785,0.0,0.5842734966177826
256,-0.09794728944585468,0.0,0.5926175518664687
256,-0.09951914445965873,0.0,0.599725926513301
256,-0.1013745273686473,0.0,0.6144504437753123
256,-0.10224002744675778,0.0,0.6302450261073956
256,-0.10329064892440404,0.0,0.6380705859555041
256,-0.10494536504622304,0.0,0.6458140564466248
256,-0.10672431808077362,0.0,0.6603215699973501
256,-0.10768509759151221,0.0,0.6767525911790974
256,-0.10877347346757961,0.0,0.6853241473966616
256,-0.11025472474366257,0.0,0.6930912589957772
256,-0.11215864302402404,0.0,0.7080597194184967
256,-0.11314014617790144,0.0,0.7249729768835869
256,-0.11419415915854839,0.0,0.7330952909685094
256,-0.1158544059871722,0.0,0.7416894005629772
256,-0.11760006623641615,0.0,0.7571349809819296
256,-0.11861767300779437,0.0,0.7745076490884003
256,-0.11979097156731455,0.0,0.7831040029952747
256,-0.12154738903559248,0.0,0.791622262042047
256,-0.12332932867659988,0.0,0.8078293949309894
256,-0.12438276687700824,0.0,0.8256067268709811
256,-0.12556934378430604,0.0,0.8349485548929967
256,-0.12714560313325046,0.0,0.8431319013597486
256,-0.12905111392439889,0.0,0.8597068327805294
256,-0.13014407020466376,0.0,0.8778847645903082
256,-0.13120153803210483,0.0,0.8863048039775289
256,-0.13269388219099418,0.0,0.8948456019757558
256,-0.13445801068855665,0.0,0.9112019040524323
256,-0.13539209916429296,0.0,0.9295319381737406
256,-0.1364713275011573,0.0,0.9388084591051628
256,-0.1379992611719738,0.0,0.9478357161420764
256,-0.13985430802325466,0.0,0.9644802998951169
256,-0.1408262630225988,0.0,0.9832954810169942
256,-0.1419508612191469,0.0,0.9924351193723284
256,-0.14347628367818632,0.0,1.0019389726054992
256,-0.1453837888517412,0.0,1.01921910840421
256,-0.14621072470876847,0.0,1.0383188211714482
256,-0.14736074080838696,0.0,1.0475295063873675
256,-0.149090656388138,0.0,1.0573829548311453
256,-0.150845952628048,0.0,1.075088875165384
256,-0.15186535755387426,0.0,1.0947295831643218
256,-0.15303666732769652,0.0,1.10453799660072
256,-0.1547869628605166,0.0,1.1141443145289893
256,-0.1565787355522022,0.0,1.1324798243683258
256,-0.15763071187269903,0.0,1.152493662191498
256,-0.15881050940958466,0.0,1.1630955138256391
256,-0.1603802135738006,0.0,1.1723348216544942
256,-0.16227338531886726,0.0,1.1909453870189042
256,-0.16336182439860525,0.0,1.211335272414655
256,-0.1644555092952958,0.0,1.2206347656121335
256,-0.16592990851412623,0.0,1.230231716768192
256,-0.16768778550972185,0.0,1.2485176976014656
256,-0.16861300282329905,0.0,1.2689293186456947
256,-0.16969159032702405,0.0,1.2790718066081723
256,-0.1712914331773366,0.0,1.289433098042114
256,-0.17309931214576818,0.0,1.3078960237025687
256,-0.174060978912617,0.0,1.328754702181068
256,-0.17516522779465754,0.0,1.339168799427851
256,-0.1766694851070269,0.0,1.349631856136097
256,-0.17857088344860148,0.0,1.3685919937700917
256,-0.179548051640135,0.0,1.389880020614806
256,-0.18061185302396507,0.0,1.4000485090989563
256,-0.1822453644815763,0.0,1.4111041104269932
256,-0.18400807244133177,0.0,1.4303947238556414
256,-0.18500026121512136,0.0,1.4520431646696896
256,-0.18615995931326426,0.0,1.4627293222873414
256,-0.187892627762684,0.0,1.473421216639925
256,-0.18967461437890684,0.0,1.493664229302419
256,-0.1907045325099609,0.0,1.5156337847588761
256,-0.19187347343934466,0.0,1.5270310854025118
256,-0.19345678217049164,0.0,1.537448240218099
256,-0.19532223148525976,0.0,1.5579999504497044
256,-0.19638124002657795,0.0,1.5803811931227587
256,-0.19760456883737373,0.0,1.5911286255276693
256,-0.19923151069668676,0.0,1.6021542923589254
256,-0.20107785262654934,0.0,1.6231762958843865
256,-0.20198750849453254,0.0,1.6454643046063882
512,-0.009922027587890625,0.0,0.011657442434210527
512,-0.019833761176967907,0.0,0.03494809383994175
512,-0.029699241828321656,0.0,0.06973982774887684
512,-0.03946013920604153,0.0,0.11567446461817547
512,-0.04905813241411402,0.0,0.17187365764001225
512,-0.058269137829041265,0.0,0.23742533903359422
512,-0.06712976374308635,0.0,0.3095503612952929
512,-0.07554820439569115,0.0,0.3874299901343147
512,-0.08294481606535853,0.0,0.4667027317825068
512,-0.08957764211150437,0.0,0.5423387978362133
512,-0.09525559848328023,0.0,0.6122450015202981
512,-0.09919327738769229,0.0,0.6695011037400505
512,-0.10161733575484401,0.0,0.7023259043253999
512,-0.10230461146933965,0.0,0.7064541450334889
512,-0.10333783763810067,0.0,0.7136093528339843
512,-0.10518799915110659,0.0,0.7431160971830062
512,-0.10522591123765894,0.0,0.7396197278908536
512,-0.10686513623905547,0.0,0.7561218725491112
512,-0.10789493576042046,0.0,0.7619073099439039
512,-0.10910101474815513,0.0,0.7729927591515843
512,-0.11022734821452418,0.0,0.7901216978502672
512,-0.11053484842972236,0.0,0.7907220304190328
512,-0.11193276040558343,0.0,0.8046307600907132
512,-0.11278815726952862,0.0,0.8055171809594843
512,-0.11423176542420446,0.0,0.8219754531022502
512,-0.11495419314788335,0.0,0.8315099217090023
512,-0.11578514703333681,0.0,0.8437471386607113
512,-0.11674724898876307,0.0,0.848793059769034
512,-0.11787242016105665,0.0,0.8556175884660174
512,-0.11914310694503952,0.0,0.8678140382180632
512,-0.11999741234109507,0.0,0.8799663871342337
512,-0.1208120910179458,0.0,0.8914064296441159
512,-0.12179429800659732,0.0,0.8963217177005265
512,-0.12295918357423066,0.0,0.9040971864111225
512,-0.12423592295079168,0.0,0.9163300815206895
512,-0.12512004572903312,0.0,0.9289012090389135
512,-0.12589212442918404,0.0,0.9407537051233763
512,-0.12672095486542942,0.0,0.9455988326761132
512,-0.1278627021023842,0.0,0.953086736382646
512,-0.1290528410709098,0.0,0.9651376691634385
512,-0.1298654645888228,0.0,0.9778673750083993
512,-0.13061063199658102,0.0,0.9901368846727326
512,-0.13150592351421553,0.0,0.9953158601510516
512,-0.1325961152641189,0.0,1.0028286014304268
512,-0.13383737799737871,0.0,1.0151454913127242
512,-0.13465144409418167,0.0,1.028181869463882
512,-0.13541744447260765,0.0,1.0397656739980659
512,-0.13636701159919074,0.0,1.044899681204723
512,-0.13749325963722842,0.0,1.053485315440802
512,-0.13873752588179333,0.0,1.0663116575694427
512,-0.13955490699062953,0.0,1.0795994845041892
512,-0.14030725867566873,0.0,1.0914744549222544
512,-0.14120832752654933,0.0,1.096639877783508
512,-0.14244277475814876,0.0,1.1053270344523822
512,-0.14360864872618967,0.0,1.118400712928108
512,-0.14445393482982105,0.0,1.1318992943819508
512,-0.14524641234982294,0.0,1.1443706305727923
512,-0.14620674151643062,0.0,1.1498115300802063
512,-0.14737763582485564,0.0,1.158261758675466
512,-0.14861408976536755,0.0,1.1715862229463911
512,-0.14947469384659767,0.0,1.1853527418959098
512,-0.15028136577384998,0.0,1.1980633888920504
512,-0.15125597158174217,0.0,1.2036336786156625
512,-0.15241521439574368,0.0,1.2122386424356282
512,-0.1536839200912472,0.0,1.2258356895743936
512,-0.15456072647737054,0.0,1.2398625863575734
512,-0.15538103721618646,0.0,1.2529089310574117
512,-0.15630346455447985,0.0,1.2584317789271022
512,-0.15740759685757216,0.0,1.2668394074538463
512,-0.1585911216624126,0.0,1.2802272567098407
512,-0.1593942845749501,0.0,1.294265254220827
512,-0.16013437313099332,0.0,1.3076310282732586
512,-0.16102847177105162,0.0,1.3133149977045537
512,-0.1621779716043984,0.0,1.321893571887444
512,-0.1633866138296841,0.0,1.3353913636842432
512,-0.16420415876697136,0.0,1.3497175911663128
512,-0.1649584850950767,0.0,1.363144461676457
512,-0.16587271348305715,0.0,1.3689836249326046
512,-0.16697646556208579,0.0,1.3778364410196233
512,-0.16822176286747897,0.0,1.3916604555433254
512,-0.16904262380737362,0.0,1.4062611447048332
512,-0.1698137197719124,0.0,1.4192997855314582
512,-0.17074082103723867,0.0,1.4251175180156146
512,-0.17189334353178984,0.0,1.4345464511252017
512,-0.17310888486263504,0.0,1.4489554692521056
512,-0.1739005630833782,0.0,1.4637157489691215
512,-0.17467071349889218,0.0,1.4770935365035112
512,-0.1756257723509077,0.0,1.4830665614008638
512,-0.17685727805369492,0.0,1.4926079334438702
512,-0.17803173811878883,0.0,1.507167738521179
512,-0.1788825112618863,0.0,1.5221906004767567
512,-0.1796765507339037,0.0,1.5361675523589164
512,-0.18063330091938443,0.0,1.5423356786719966
512,-0.18177938455476444,0.0,1.5515751977592496
512,-0.183031397734426,0.0,1.566380749356194
512,-0.18389091676974467,0.0,1.5816642923035926
512,-0.18469933342584188,0.0,1.595511592373334
512,-0.18568125200619756,0.0,1.6017436698537988
512,-0.18684419700595753,0.0,1.6115199785712295
512,-0.1881135847086599,0.0,1.6266253368334378
1024,-0.009922027587890623,0.0,0.011668815548780485
1024,-0.01983890516387849,0.0,0.03499432215373296
1024,-0.02973263676201983,0.0,0.06991035396989424
1024,-0.03957401510082371,0.0,0.11623757360914486
1024,-0.04933384242102541,0.0,0.1735361164052127
1024,-0.058899987209703394,0.0,0.24135024533644445
1024,-0.06829130208818243,0.0,0.31828635163888264
1024,-0.0774603060880221,0.0,0.4039391933189859
1024,-0.08611919975585511,0.0,0.49611145309312804
1024,-0.09439580720413435,0.0,0.5923094334330317
1024,-0.10219538710604106,0.0,0.6914817187185334
1024,-0.10912348373842473,0.0,0.7901450065028381
1024,-0.11529722165230626,0.0,0.8823815541916076
1024,-0.12060229161876261,0.0,0.9661466919779197
1024,-0.12487225497886716,0.0,1.037885661772486
1024,-0.1276860098015936,0.0,1.0905705466175242
1024,-0.1290635654160174,0.0,1.116532208349126
1024,-0.12894935157711118,0.0,1.106863692648179
1024,-0.13050401860430655,0.0,1.1284306113824687
1024,-0.13173603255838118,0.0,1.146857395851196
1024,-0.13180621694045724,0.0,1.141880245442381
1024,-0.13324168139872977,0.0,1.16858337079986
1024,-0.13315936608271522,0.0,1.16338659585925
1024,-0.13441378056302966,0.0,1.1842347717904806
1024,-0.13478269695568335,0.0,1.1816673399455295
1024,-0.135837810729037,0.0,1.1940920336511176
1024,-0.13662252880886236,0.0,1.202092432529142
1024,-0.13721925376484495,0.0,1.2090384126069618
1024,-0.13804570568575822,0.0,1.2221195849156112
1024,-0.13840674123358782,0.0,1.226927720187415
1024,-0.13911738868315116,0.0,1.2379307840218217
1024,-0.13971039323983295,0.0,1.239549281476117
1024,-0.14055985521241804,0.0,1.2474627075123073
1024,-0.14131162049497079,0.0,1.2565088868999745
1024,-0.14201026762922905,0.0,1.2658124554883974
1024,-0.1426526866177592,0.0,1.2753154882775521
1024,-0.14322996341184294,0.0,1.2848352414017399
1024,-0.14383513151622784,0.0,1.2910496060734893
1024,-0.14457079200059658,0.0,1.2951413723524887
1024,-0.145348828576966,0.0,1.3032850792114994
1024,-0.1461589484090851,0.0,1.3127700025092102
1024,-0.1468696534371021,0.0,1.3222851752071383
1024,-0.14751748991386546,0.0,1.331841593864382
1024,-0.1481084633591988,0.0,1.341615555836295
1024,-0.1487154651020159,0.0,1.3481696024108245
1024,-0.14943116486950975,0.0,1.3521884754502165
1024,-0.15023711452003474,0.0,1.36039512405045
1024,-0.15105602760135153,0.0,1.3700424964543818
1024,-0.15178138064668076,0.0,1.3797139978228103
1024,-0.15244532337975017,0.0,1.3893999322964135
1024,-0.15302051002046707,0.0,1.3992388129440525
1024,-0.15358414956240946,0.0,1.4065425382962446
1024,-0.15421128041204885,0.0,1.4103335329833406
1024,-0.15499479399192695,0.0,1.4181133290862826
1024,-0.15577241263512004,0.0,1.4277465966076914
1024,-0.15645765609735365,0.0,1.437495569452256
1024,-0.1570806025369424,0.0,1.4472743783693578
1024,-0.1576433682932979,0.0,1.4572536813960824
1024,-0.15821037920557085,0.0,1.4646357576978772
1024,-0.1588967346429261,0.0,1.4686616229911111
1024,-0.1596451567310514,0.0,1.4765499571184018
1024,-0.16043550661137684,0.0,1.4863766094332524
1024,-0.1611061189531249,0.0,1.4963235681277156
1024,-0.1617101744061721,0.0,1.5063138426417757
1024,-0.16226967091532005,0.0,1.516605752350245
1024,-0.16287471116966573,0.0,1.5217750975454487
1024,-0.1635774278887679,0.0,1.5266818682768815
1024,-0.16438957982778216,0.0,1.535985958271295
1024,-0.16510643345630605,0.0,1.5460797893498262
1024,-0.16574127920791681,0.0,1.556179530845129
1024,-0.16631669996070408,0.0,1.566472732197197
1024,-0.16689894877042363,0.0,1.5739322422969688
1024,-0.16755515631770793,0.0,1.5780684120965738
1024,-0.16836614606862504,0.0,1.586285770849505
1024,-0.16912252928928112,0.0,1.5964489521829446
1024,-0.16981608774725837,0.0,1.606656363947154
1024,-0.17044525302925795,0.0,1.6169138552449651
1024,-0.1710216159609277,0.0,1.6274202198973433
1024,-0.17162527797858418,0.0,1.6337973780487407
1024,-0.17236582605496215,0.0,1.6384644213629982
1024,-0.17314099479497932,0.0,1.6475226929204938
1024,-0.17392414126808303,0.0,1.6578740473339753
1024,-0.17461215788227574,0.0,1.6682562414875184
1024,-0.17523403711331378,0.0,1.6787064914955068
1024,-0.17581389076837317,0.0,1.6894671146511904
1024,-0.1764445165182023,0.0,1.6945980157374552
1024,-0.17719403535117473,0.0,1.6998702462183466
1024,-0.17800244716368874,0.0,1.709801304515757
1024,-0.17874531948129935,0.0,1.7203125900129665
1024,-0.1794138229910519,0.0,1.7308370463290457
1024,-0.18001853484295943,0.0,1.7415218362804197
1024,-0.1806114597771827,0.0,1.750497287610924
1024,-0.18130581950322452,0.0,1.7548041994264814
1024,-0.18207904973524502,0.0,1.7623984959145855
1024,-0.1828932037042929,0.0,1.7730027507041153
1024,-0.18361269986788323,0.0,1.7836349897942911
1024,-0.18424107307156679,0.0,1.7942349235196373
1024,-0.18477672194242092,0.0,1.8050050811700213
1024,-0.18533946966649278,0.0,1.8121182627404406
1024,-0.1860135739088993,0.0,1.8165213296001803
2048,-0.009951210021972651,0.0,0.011708847227306002
2048,-0.01989983670726342,0.0,0.035120459650080746
2048,-0.029836851462191536,0.0,0.070201631231754
2048,-0.039747597103568774,0.0,0.11686236726764127
2048,-0.04961742238665366,0.0,0.17488191444598897
2048,-0.05939007396918283,0.0,0.24403181030285653
2048,-0.06907514433126624,0.0,0.323612182208811
2048,-0.07864830421809862,0.0,0.41342072064630114
2048,-0.08796602165862102,0.0,0.5123511382121954
2048,-0.09709190070775726,0.0,0.6191592070151116
2048,-0.1059786586485693,0.0,0.7333162220550471
2048,-0.1144280244086341,0.0,0.8530687328946943
2048,-0.12249981507568601,0.0,0.9754418677824963
2048,-0.13013590618053233,0.0,1.09943537088592
2048,-0.13725220325196918,0.0,1.2232461946737254
2048,-0.14363820911027708,0.0,1.343346780342547
2048,-0.1493044442441599,0.0,1.4558719366840547
2048,-0.15421495843539035,0.0,1.5562315852817197
2048,-0.15825709088373735,0.0,1.6427587437712343
2048,-0.16132198581330187,0.0,1.7111968770924795
2048,-0.1632426771731344,0.0,1.75558303090603
2048,-0.16392131034954502,0.0,1.7702968929840044
2048,-0.1636799183965434,0.0,1.759980282478159
2048,-0.1651862338927907,0.0,1.7967643861417701
2048,-0.16553602544889068,0.0,1.7983128948060458
2048,-0.166089271513899,0.0,1.8024327039618373
2048,-0.1668076548121383,0.0,1.8158256155772468
2048,-0.16701916180123483,0.0,1.8142208265845234
2048,-0.16798882685090147,0.0,1.8336482932343903
2048,-0.1679630974752025,0.0,1.8262779927544446
2048,-0.1690722230743731,0.0,1.8494230451217206
2048,-0.16911593986026283,0.0,1.8439665739128033
2048,-0.17006169333319043,0.0,1.863006720801511
2048,-0.1703224349323318,0.0,1.863108450161727
2048,-0.17098180318408215,0.0,1.8744722092103565
2048,-0.17145692805979235,0.0,1.8804755933088668
2048,-0.17195175243529764,0.0,1.8873554041868068
2048,-0.17250203104947492,0.0,1.8955392579730181
2048,-0.17298528244511352,0.0,1.9020251283977476
2048,-0.17352004243466304,0.0,1.909864418145291
2048,-0.17400575825064607,0.0,1.9169209060419736
2048,-0.1745180997070846,0.0,1.9243163966822077
2048,-0.17503219184323454,0.0,1.9316714016012835
2048,-0.17554532770293552,0.0,1.939000941430856
2048,-0.17606112638940402,0.0,1.9463935490216147
2048,-0.17657624430650753,0.0,1.9537634701093034
2048,-0.17709243175013847,0.0,1.9611587152182677
2048,-0.1776091735523767,0.0,1.9685650185759924
2048,-0.17812627407768414,0.0,1.9759783471934527
2048,-0.17864407791378645,0.0,1.983407931193947
2048,-0.17916228266882875,0.0,1.9908460477717
2048,-0.17968103425826468,0.0,1.9982969293220816
2048,-0.18020027555298856,0.0,2.0057591648050805
2048,-0.1807199899149156,0.0,2.013232566308779
2048,-0.1812401978203628,0.0,2.0207178059745536
2048,-0.1817608696496815,0.0,2.028214243070209
2048,-0.1822820141784181,0.0,2.0357222406312543
